linha_original,Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
48797,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,304.83,222.0,40.8,79.74,7885,13959,951,4383,21047,12559,1
48798,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,305.07,226.0,40.8,79.36,7864,13923,960,4391,21056,12585,1
48799,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,305.31,229.0,40.8,78.99,7844,13890,958,4391,21044,12589,1
48800,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,305.62,229.0,40.8,78.57,7839,13932,953,4383,21048,12595,1
48801,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,305.86,230.0,40.8,78.23,7832,13939,945,4378,21015,12595,1
48802,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,306.11,223.0,40.8,77.9,7823,13926,935,4368,21042,12538,1
48803,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,306.35,228.0,40.8,77.6,7791,13921,925,4357,21048,12536,1
48804,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,306.62,225.0,40.8,77.28,7818,13946,941,4371,21027,12533,1
48805,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,306.86,223.0,40.8,76.98,7784,13970,941,4373,21040,12527,1
48806,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,307.11,230.0,40.8,76.71,7733,13936,933,4364,21042,12520,1
48807,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,307.35,222.0,40.8,76.45,7719,13926,926,4358,21049,12512,1
48808,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,307.76,228.0,40.8,76.02,7705,13960,921,4354,21038,12495,1
48809,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,308.31,237.0,40.8,75.49,7695,13997,911,4347,21034,12452,1
48810,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,308.72,247.0,40.8,75.12,7663,13953,900,4333,21035,12431,1
48811,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,308.97,238.0,40.8,74.9,7648,13922,895,4328,21046,12434,1
48812,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,309.22,240.0,40.8,74.68,7651,13949,902,4336,21020,12421,1
48813,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,309.46,234.0,40.8,74.5,7624,13932,899,4334,21030,12409,1
48814,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,309.7,241.0,40.8,74.31,7627,13917,898,4328,21032,12395,1
48815,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,310.01,240.0,40.8,74.08,7615,13842,895,4329,21055,12377,1
48816,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,310.25,237.0,40.8,73.91,7620,13860,899,4333,21033,12364,1
48817,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,310.49,239.0,40.8,73.74,7619,13905,901,4338,21014,12349,1
48818,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,310.74,234.0,40.8,73.57,7606,13884,901,4334,21021,12335,1
48819,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,310.99,242.0,40.8,73.42,7585,13840,899,4331,21006,12321,1
48820,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,311.23,234.0,40.8,73.26,7563,13916,897,4334,21005,12308,1
48821,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,311.47,234.0,40.8,73.11,7649,14048,907,4340,20956,12293,1
48822,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,311.72,237.0,40.8,72.96,7665,13986,908,4342,20962,12280,1
48823,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,311.97,240.0,40.8,72.82,7675,13956,910,4345,20956,12266,1
48824,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,312.25,236.0,40.8,72.66,7683,13936,911,4343,20950,12251,1
48825,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,312.5,233.0,40.8,72.53,7679,13980,908,4343,20944,12236,1
48826,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,312.74,238.0,40.8,72.4,7632,13861,908,4344,20968,12222,1
48827,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,312.99,237.0,40.8,72.28,7696,13900,911,4343,20937,12207,1
48828,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,313.27,229.0,40.8,72.15,7679,13844,907,4339,20949,12192,1
48829,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,313.51,239.0,40.8,72.03,7687,13912,907,4343,20923,12177,1
48830,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,313.76,235.0,40.8,71.93,7680,13944,907,4342,20908,12162,1
48831,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,314.0,236.0,40.8,71.81,7674,13953,904,4337,20904,12148,1
48832,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,314.25,234.0,40.8,71.72,7660,13930,902,4334,20908,12118,1
48833,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,314.5,230.0,40.8,71.61,7658,13936,905,4338,20898,12117,1
48834,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,314.74,238.0,40.9,71.51,7637,13897,903,4339,20904,12104,1
48835,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,314.99,233.0,40.9,71.42,7631,13890,903,4336,20892,12090,1
48836,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,315.23,234.0,40.9,71.33,7622,13934,904,4336,20885,12076,1
48837,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,315.53,237.0,40.9,71.22,7626,13987,903,4338,20865,12060,1
48838,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,315.78,233.0,40.8,71.14,7617,13980,902,4338,20865,12043,1
48839,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,316.02,230.0,40.9,71.05,7602,13972,900,4334,20860,12032,1
48840,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,316.26,231.0,40.9,70.97,7601,13957,901,4334,20857,12018,1
48841,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,316.51,235.0,40.9,70.89,7600,13989,898,4333,20817,12001,1
48842,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,316.76,235.0,40.9,70.81,7597,13980,898,4333,20838,11992,1
48843,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,317.0,235.0,40.8,70.74,7556,13830,890,4326,20875,11977,1
48844,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,317.25,237.0,40.9,70.67,7550,13890,891,4327,20855,11968,1
48845,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,317.49,237.0,40.9,70.6,7547,13867,889,4327,20843,11953,1
48846,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,317.79,239.0,40.9,70.52,7550,13885,888,4325,20846,11941,1
48847,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,318.03,238.0,40.9,70.45,7555,13936,887,4322,20825,11931,1
48848,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,318.28,237.0,40.9,70.39,7546,13908,884,4323,20830,11919,1
48849,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,318.52,230.0,40.9,70.33,7537,13886,884,4320,20830,11906,1
48850,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,318.77,228.0,40.9,70.27,7524,13855,881,4316,20807,11896,1
48851,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,319.06,219.0,40.9,70.19,7517,13829,878,4316,20835,11866,1
48852,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,319.3,224.0,40.9,70.14,7493,13759,873,4311,20854,11870,1
48853,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,319.55,228.0,40.9,70.08,7471,13669,869,4304,20876,11858,1
48854,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,319.79,229.0,40.9,70.03,7401,13635,860,4298,20886,11847,1
48855,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,320.08,214.0,40.9,69.97,7391,13616,860,4296,20897,11818,1
48856,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,320.33,223.0,40.9,69.92,7385,13557,856,4296,20898,11823,1
48857,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,320.57,225.0,40.9,69.87,7384,13607,857,4294,20889,11811,1
48858,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,320.82,221.0,40.9,69.82,7383,13608,856,4292,20877,11801,1
48859,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,321.07,223.0,40.9,69.77,7384,13658,854,4289,20868,11788,1
48860,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,321.31,233.0,40.9,69.73,7371,13600,852,4289,20874,11762,1
48861,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,321.56,225.0,40.9,69.69,7368,13574,851,4291,20868,11769,1
48862,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,321.8,222.0,40.9,69.64,7366,13604,849,4287,20860,11758,1
48863,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,322.05,222.0,40.9,69.61,7361,13590,846,4286,20850,11749,1
48864,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,322.35,227.0,40.9,69.55,7358,13594,846,4285,20822,11736,1
48865,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,322.75,223.0,40.9,69.49,7361,13635,846,4282,20824,11702,1
48866,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,323.3,225.0,40.9,69.41,7369,13712,845,4282,20786,11695,1
48867,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,323.71,222.0,40.9,69.35,7362,13719,843,4280,20776,11679,1
48868,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,323.95,225.0,40.9,69.32,7357,13703,840,4281,20782,11670,1
48869,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.2,225.0,40.9,69.29,7351,13661,838,4278,20771,11661,1
48870,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.5,223.0,40.9,69.25,7348,13695,837,4277,20735,11650,1
48871,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.74,221.0,40.9,69.22,7336,13656,834,4275,20768,11641,1
48872,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.99,228.0,40.9,69.19,7338,13708,832,4275,20756,11631,1
48873,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.23,224.0,40.9,69.17,7304,13731,827,4267,20743,11621,1
48874,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.48,233.0,40.9,69.13,7292,13743,827,4266,20749,11614,1
48875,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.73,260.0,40.9,69.1,7236,13799,836,4275,20708,11604,1
48876,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.97,220.0,40.9,69.07,7307,13801,845,4287,20705,11596,1
48877,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,326.22,219.0,41.0,69.05,7304,13773,845,4287,20709,11587,1
48878,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,326.46,222.0,40.9,69.02,7300,13785,847,4288,20692,11578,1
48879,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,326.76,223.0,41.0,68.99,7305,13711,846,4287,20703,11567,1
48880,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.01,223.0,41.0,68.97,7305,13744,845,4288,20695,11559,1
48881,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.25,223.0,41.0,68.95,7308,14279,847,4286,20542,11534,1
48882,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.5,216.0,41.0,68.92,7359,14091,857,4300,20572,11543,1
48883,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.76,218.0,40.9,73.15,7449,13868,881,4317,20617,11510,1
48884,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.01,223.0,40.9,79.4,7493,13047,890,4329,20863,11508,1
48885,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.25,222.0,40.9,84.39,7542,13086,906,4340,20837,11489,1
48886,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.5,233.0,41.0,88.28,7547,13148,922,4356,20738,11452,1
48887,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.74,228.0,41.0,91.02,7548,13158,934,4371,20677,11408,1
48888,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.03,230.0,41.0,92.97,7542,13176,933,4368,20571,11356,1
48889,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.27,230.0,41.0,93.64,7595,13056,939,4374,20513,11311,1
48890,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.51,226.0,41.0,93.75,7502,13150,931,4367,20433,11269,1
48891,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.76,230.0,41.0,93.77,7544,13042,935,4367,20349,11233,1
48892,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.03,225.0,41.0,93.77,7534,13019,935,4369,20292,11195,1
48893,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.28,222.0,41.0,93.77,7526,12983,933,4365,20268,11166,1
48894,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.52,222.0,41.0,93.77,7515,12935,930,4363,20231,11139,1
48895,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.77,231.0,41.0,93.77,7521,12993,931,4367,20177,11116,1
48896,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.02,230.0,41.0,93.77,7510,12986,931,4363,20149,11095,1
48897,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.26,221.0,41.0,93.77,7497,12956,929,4361,20125,11077,1
48898,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.5,228.0,41.0,93.78,7487,12947,928,4360,20112,11063,1
48899,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.75,209.0,41.0,93.77,7465,12952,926,4359,20092,11050,1
48900,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.0,224.0,41.0,93.77,7450,12905,922,4357,20088,11037,1
48901,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.29,224.0,41.0,93.77,7433,12936,922,4357,20059,11027,1
48902,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.64,219.0,41.0,93.77,7426,12892,923,4357,20045,11017,1
48903,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.87,212.0,41.0,93.77,7463,13037,934,4368,20036,11011,1
48904,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.1,213.0,41.0,93.77,7441,13000,928,4361,20010,10985,1
48905,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.37,225.0,41.1,93.78,7449,13010,930,4361,20003,11002,1
48906,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.6,223.0,41.0,93.78,7424,12963,928,4361,20011,10984,1
48907,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.83,215.0,41.0,93.78,7425,12979,929,4364,19996,10998,1
48908,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.06,210.0,41.1,93.77,7429,12950,931,4361,20002,11003,1
48909,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.3,239.0,41.1,93.77,7436,12985,932,4364,19991,11011,1
48910,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.54,218.0,41.1,93.78,7442,13018,932,4362,19982,11010,1
48911,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.77,218.0,41.1,93.77,7441,13011,933,4363,19987,11008,1
48912,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.0,220.0,41.1,93.77,7435,13006,934,4369,19988,11008,1
48913,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.23,224.0,41.0,93.78,7432,12985,931,4368,19990,11008,1
48914,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.46,233.0,41.1,93.78,7382,13002,931,4361,20000,11007,1
48915,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.7,214.0,41.1,93.78,7417,12991,935,4368,19996,11008,1
48916,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.92,240.0,41.1,93.78,7422,12979,938,4367,20009,11008,1
48917,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.15,226.0,41.0,93.77,7421,13003,933,4367,20002,11009,1
48918,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.38,235.0,41.1,93.78,7409,12941,934,4370,19987,11010,1
48919,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.63,221.0,41.1,93.77,7420,12990,935,4369,20015,11010,1
48920,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.86,239.0,41.1,93.78,7424,12955,936,4367,20000,11011,1
50513,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,740.86,170.0,44.2,93.78,8486,15222,1111,4713,21369,13165,1
50514,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.09,189.0,44.2,93.77,8485,15231,1109,4716,21371,13166,1
50515,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.32,168.0,44.2,93.78,8486,15232,1111,4714,21371,13166,1
50516,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.55,177.0,44.3,93.77,8486,15234,1111,4716,21371,13167,1
50517,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.78,183.0,44.2,93.77,8486,15233,1111,4713,21343,13168,1
50518,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.0,164.0,44.2,93.77,8486,15235,1110,4717,21371,13169,1
50519,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.23,169.0,44.3,93.77,8486,15236,1112,4716,21370,13169,1
50520,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.46,185.0,44.2,93.78,8481,15235,1112,4714,21377,13175,1
50521,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.69,185.0,44.3,93.77,8484,15234,1112,4715,21372,13155,1
50522,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.92,192.0,44.3,93.78,8472,15233,1112,4717,21374,13173,1
50523,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.15,171.0,44.3,93.78,8474,15191,1110,4715,21387,13173,1
50524,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.38,178.0,44.3,93.77,8490,15259,1114,4716,21362,13174,1
50525,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.61,184.0,44.3,93.77,8497,15276,1115,4720,21368,13180,1
50526,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.84,173.0,44.3,93.77,8493,15269,1115,4719,21364,13177,1
50527,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.08,180.0,44.3,93.77,8496,15271,1115,4720,21364,13178,1
50528,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.31,169.0,44.3,93.78,8495,15268,1115,4718,21366,13179,1
50529,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.54,163.0,44.3,93.77,8497,15273,1115,4721,21347,13180,1
50530,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.77,164.0,44.3,93.77,8496,15265,1113,4721,21360,13180,1
50531,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.0,173.0,44.3,93.77,8494,15261,1115,4719,21370,13181,1
50532,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.23,163.0,44.3,93.78,8494,15262,1114,4719,21369,13182,1
50533,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.46,173.0,44.3,93.77,8495,15263,1115,4719,21369,13164,1
50534,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.69,192.0,44.3,93.78,8477,15240,1115,4721,21378,13183,1
50535,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.91,180.0,44.3,93.77,8481,15237,1115,4718,21369,13185,1
50536,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.15,178.0,44.3,93.78,8487,15234,1115,4716,21378,13185,1
50537,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.38,177.0,44.3,93.77,8475,15184,1112,4714,21396,13169,1
50538,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.6,194.0,44.3,93.77,8467,15185,1112,4717,21393,13186,1
50539,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.83,193.0,44.3,93.78,8484,15193,1113,4716,21390,13187,1
50540,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.06,178.0,44.3,93.77,8496,15256,1117,4718,21370,13189,1
50541,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.35,180.0,44.3,93.78,8504,15265,1116,4720,21371,13190,1
50542,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.58,169.0,44.3,93.77,8506,15266,1117,4719,21370,13191,1
50543,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.8,174.0,44.3,93.31,8468,15180,1111,4716,21266,13126,1
50544,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.04,180.0,44.3,92.51,8465,15159,1111,4717,21262,13123,1
50545,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.27,183.0,44.3,92.06,8462,15179,1111,4713,21263,13121,1
50546,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.5,175.0,44.3,91.76,8452,15152,1108,4714,21269,13116,1
50547,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.73,174.0,44.3,91.56,8443,15149,1107,4711,21262,13112,1
50548,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.95,173.0,44.3,91.41,8436,15127,1104,4711,21256,13105,1
50549,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,749.18,179.0,44.3,91.3,8443,15158,1105,4708,21247,13099,1
50550,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,749.41,178.0,44.3,91.21,8437,15160,1103,4708,21236,13084,1
50551,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,749.8,181.0,44.3,91.11,8423,15137,1100,4705,21219,13056,1
50552,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,750.33,178.0,44.3,91.05,8419,15147,1099,4706,21157,13001,1
50553,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,750.78,184.0,44.3,91.03,8402,15115,1096,4704,21136,12932,1
50554,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.01,180.0,44.3,91.01,8379,15095,1094,4701,21124,12923,1
50555,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.24,180.0,44.2,91.01,8383,15093,1093,4701,21102,12890,1
50556,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.46,180.0,44.3,91.0,8364,15055,1091,4697,21085,12858,1
50557,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.75,181.0,44.2,90.99,8353,15047,1088,4694,21061,12817,1
50558,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.98,176.0,44.3,90.99,8341,15032,1087,4692,21034,12786,1
50559,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.2,173.0,44.2,90.97,8321,14997,1082,4691,21005,12755,1
50560,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.43,179.0,44.3,90.98,8321,15023,1082,4691,20957,12722,1
50561,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.67,183.0,44.2,90.97,8291,14942,1075,4684,20971,12689,1
50562,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.91,182.0,44.2,90.97,8283,14943,1076,4683,20937,12654,1
50563,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.14,182.0,44.2,90.96,8270,14934,1075,4684,20908,12603,1
50564,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.36,180.0,44.2,90.96,8247,14930,1070,4679,20876,12586,1
50565,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.59,182.0,44.2,90.96,8247,14909,1067,4673,20848,12550,1
50566,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.83,183.0,44.2,90.97,8234,14902,1062,4670,20818,12514,1
50567,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.06,182.0,44.2,90.98,8221,14893,1062,4669,20791,12462,1
50568,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.28,184.0,44.2,90.97,8206,14859,1060,4668,20772,12445,1
50569,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.51,183.0,44.2,90.97,8193,14864,1058,4662,20746,12411,1
50570,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.74,190.0,44.2,90.97,8177,14846,1054,4663,20721,12379,1
50571,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.97,209.0,44.2,90.96,8161,14823,1052,4661,20696,12346,1
50572,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.2,209.0,44.2,90.96,8147,14789,1050,4658,20669,12313,1
50573,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.43,208.0,44.2,90.95,8134,14797,1047,4653,20641,12279,1
50574,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.65,209.0,44.2,90.96,8120,14780,1046,4654,20612,12245,1
50575,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.88,199.0,44.2,90.96,8105,14738,1043,4651,20582,12213,1
50576,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.17,210.0,44.2,90.95,8082,14727,1040,4649,20544,12175,1
50577,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.4,206.0,44.2,90.94,8064,14704,1037,4643,20511,12144,1
50578,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.62,208.0,44.2,90.96,8047,14683,1035,4641,20457,12115,1
50579,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.85,205.0,44.2,90.97,8031,14659,1030,4640,20442,12083,1
51331,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,292.84,221.0,38.0,93.74,7663,14700,901,4238,20794,12236,1
51332,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,293.07,212.0,38.0,93.75,7661,14694,901,4240,20794,12215,1
51333,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,293.3,202.0,38.0,93.75,7656,14701,899,4239,20789,12232,1
51334,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,293.54,216.0,38.1,93.74,7656,14699,898,4238,20792,12231,1
51335,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,293.77,216.0,38.0,93.74,7655,14705,900,4239,20791,12230,1
51336,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,293.99,200.0,38.0,93.74,7662,14737,901,4239,20781,12211,1
51337,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,294.22,204.0,38.1,93.74,7661,14726,901,4242,20781,12229,1
51338,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,294.45,205.0,38.1,93.74,7667,14745,901,4239,20780,12230,1
51339,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,294.69,211.0,38.1,93.75,7669,14751,902,4242,20776,12229,1
51340,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,294.91,214.0,38.1,93.74,7669,14755,901,4242,20776,12213,1
51341,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,295.14,210.0,38.1,93.74,7658,14757,902,4241,20775,12230,1
51342,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,295.37,202.0,38.1,93.74,7671,14754,902,4242,20776,12230,1
51343,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,295.6,221.0,38.1,93.74,7671,14755,903,4244,20772,12228,1
51344,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,295.89,207.0,38.1,93.74,7668,14740,900,4243,20782,12225,1
51345,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,296.12,202.0,38.1,93.74,7669,14741,901,4242,20781,12231,1
