Coleta,Dia,Vaso,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe,cluster_kmeans
dia 12 - Soja Saudavel Vaso 2,12,2,6155,13719,66,2308,18142.0,9948.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6152,13715,64,2310,18134.0,9926.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6150,13711,66,2307,18129.0,9945.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6148,13697,64,2308,18120.0,9893.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6147,13705,64,2309,18117.0,9936.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6145,13678,64,2309,18107.0,9957.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6143,13691,64,2309,18083.0,9963.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6141,13687,64,2310,18089.0,9965.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6139,13683,66,2311,18057.0,9965.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6137,13679,66,2310,18076.0,9966.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6134,13674,65,2310,18052.0,9964.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6133,13669,65,2311,18060.0,9960.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6131,13646,64,2311,18054.0,9957.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6129,13661,65,2310,18048.0,9977.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6126,13658,65,2309,18014.0,9972.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6113,13642,65,2309,18029.0,9882.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6146,13688,65,2309,18109.0,9980.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6160,13727,65,2310,18134.0,9955.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6169,13737,66,2312,18116.0,9934.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6172,13741,64,2309,18147.0,9891.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6175,13744,66,2310,18143.0,9871.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6174,13746,65,2312,18135.0,9936.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6176,13742,64,2312,18125.0,9928.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6177,13739,65,2312,18112.0,9823.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6174,13731,64,2310,18082.0,9884.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6174,13713,65,2309,18040.0,9814.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6174,13697,65,2309,17993.0,9838.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6173,13687,66,2309,17989.0,9820.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6174,13679,66,2307,17955.0,9814.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6171,13672,65,2307,17953.0,9795.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6171,13660,65,2304,17928.0,9650.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6168,13647,64,2304,17912.0,9749.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6164,13640,65,2304,17893.0,9779.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6165,13630,66,2305,17876.0,9755.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6163,13622,66,2304,17857.0,9769.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6165,13609,64,2304,17833.0,9701.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6166,13606,65,2305,17826.0,9758.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6168,13600,66,2306,17786.0,9647.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6170,13593,65,2303,17798.0,9716.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6172,13568,64,2304,17787.0,9770.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6175,13584,64,2303,17777.0,9764.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6178,13581,65,2302,17742.0,9569.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6180,13579,64,2302,17760.0,9698.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6183,13574,65,2305,17751.0,9743.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6185,13571,64,2303,17744.0,9665.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6185,13570,64,2301,17738.0,9751.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6187,13570,66,2304,17736.0,9758.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6188,13571,65,2300,17732.0,9723.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6188,13570,65,2301,17730.0,9765.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6189,13572,65,2302,17729.0,9648.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6189,13574,64,2301,17731.0,9713.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6190,13576,66,2299,17732.0,9797.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6191,13580,65,2296,17736.0,9798.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6191,13584,64,2298,17739.0,9791.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6192,13586,64,2299,17742.0,9681.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6193,13590,64,2298,17747.0,9778.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6195,13594,65,2298,17752.0,9814.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6195,13597,64,2295,17731.0,9816.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6195,13602,65,2294,17760.0,9816.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6195,13605,64,2296,17763.0,9799.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6197,13609,66,2295,17757.0,9614.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6199,13610,65,2296,17771.0,9640.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6199,13614,64,2297,17774.0,9641.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6201,13609,64,2297,17778.0,9673.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6202,13617,65,2295,17780.0,9836.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6204,13621,64,2296,17784.0,9826.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6200,13625,64,2294,17786.0,9842.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6202,13625,65,2293,17787.0,9837.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6206,13626,65,2295,17789.0,9845.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6207,13607,63,2293,17791.0,9846.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6209,13628,64,2293,17791.0,9848.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6207,13630,65,2293,17768.0,9849.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6206,13633,64,2292,17796.0,9850.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6207,13615,64,2295,17797.0,9850.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6207,13637,65,2293,17799.0,9847.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6208,13621,64,2293,17802.0,9817.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6211,13640,65,2295,17803.0,9811.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6211,13640,65,2291,17804.0,9783.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6213,13640,64,2293,17805.0,9834.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6215,13642,64,2291,17807.0,9795.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6214,13645,63,2293,17810.0,9816.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6214,13646,64,2293,17813.0,9845.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6204,13650,64,2294,17817.0,9830.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6215,13654,65,2294,17822.0,9857.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6221,13654,65,2293,17823.0,9791.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6218,13657,64,2292,17825.0,9760.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6223,13657,65,2292,17802.0,9796.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6221,13658,65,2291,17829.0,9770.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6224,13658,65,2286,17830.0,9786.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6225,13661,65,2289,17832.0,9872.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6224,13662,66,2292,17834.0,9892.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6227,13663,63,2290,17836.0,9895.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6228,13665,64,2290,17838.0,9898.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6230,13668,64,2291,17840.0,9900.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6229,13670,65,2291,17841.0,9887.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6221,13673,65,2291,17844.0,9903.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6230,13675,65,2290,17846.0,9899.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6231,13676,64,2289,17849.0,9886.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6223,13677,64,2287,17850.0,9896.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6234,13680,65,2290,17851.0,9723.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6234,13673,64,2292,17853.0,9780.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6235,13684,65,2290,17857.0,9830.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6236,13686,65,2290,17832.0,9919.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6236,13686,64,2290,17858.0,9929.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6237,13688,64,2291,17860.0,9932.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6238,13690,65,2285,17842.0,9934.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6239,13692,64,2287,17862.0,9935.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6239,13694,64,2290,17865.0,9936.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6240,13696,65,2288,17866.0,9938.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6231,13699,65,2289,17869.0,9939.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6240,13701,63,2288,17870.0,9941.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6232,13703,64,2290,17872.0,9939.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6242,13705,64,2291,17874.0,9936.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6243,13707,66,2289,17876.0,9928.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6241,13690,66,2289,17879.0,9812.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6243,13711,66,2289,17880.0,9944.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6243,13710,64,2289,17873.0,9941.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6242,13716,66,2289,17884.0,9934.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6243,13716,65,2290,17886.0,9798.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6245,13716,65,2290,17876.0,9924.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6245,13719,64,2289,17889.0,9926.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6246,13719,65,2289,17891.0,9921.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6246,13722,66,2289,17894.0,9878.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6238,13722,65,2289,17896.0,9924.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13706,66,2288,17899.0,9899.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13727,64,2287,17900.0,9953.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6249,13728,65,2283,17901.0,9950.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6250,13729,64,2286,17878.0,9953.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6250,13730,65,2288,17903.0,9943.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6249,13732,64,2289,17906.0,9932.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13734,65,2289,17899.0,9890.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13735,64,2289,17911.0,9997.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13737,65,2288,17912.0,10013.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13739,64,2286,17914.0,10020.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13742,64,2286,17917.0,10023.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6246,13743,64,2288,17893.0,10024.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6245,13740,65,2288,17920.0,10022.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6248,13746,66,2290,17923.0,10008.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6251,13727,66,2290,17926.0,10003.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6250,13748,64,2290,17927.0,9997.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6251,13751,65,2288,17930.0,10010.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6252,13755,65,2287,17936.0,10044.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6257,13756,65,2285,17938.0,10032.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6258,13757,64,2285,17933.0,10014.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6249,13759,66,2287,17943.0,9992.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6256,13758,65,2289,17944.0,9994.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6260,13758,65,2290,17943.0,10057.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6260,13760,66,2291,17919.0,10062.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6257,13761,64,2289,17948.0,10051.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6261,13761,66,2290,17948.0,10043.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6262,13763,66,2290,17951.0,10057.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6261,13765,65,2289,17953.0,10063.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6263,13747,66,2289,17955.0,10057.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6264,13771,65,2287,17959.0,10060.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6267,13773,64,2290,17963.0,10062.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6269,13754,64,2287,17967.0,10059.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6269,13773,65,2289,17965.0,10058.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6268,13769,65,2289,17964.0,10057.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6270,13777,64,2288,17969.0,10051.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6272,13778,65,2288,17972.0,9915.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6263,13778,64,2287,17973.0,10021.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6270,13780,66,2286,17974.0,10046.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6271,13782,66,2287,17977.0,10137.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6265,13782,66,2288,17977.0,10147.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6276,13787,64,2290,17982.0,10151.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6272,13784,65,2289,17980.0,10142.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6273,13766,64,2289,17982.0,10144.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6271,13788,64,2288,17983.0,10145.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6273,13787,64,2288,17984.0,10153.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6273,13769,65,2289,17986.0,10157.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6272,13791,65,2290,17989.0,10152.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6273,13790,65,2290,17990.0,9978.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6274,13792,65,2288,17991.0,10130.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6276,13794,65,2289,17993.0,10187.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6272,13792,64,2290,17996.0,10185.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6274,13798,66,2291,17997.0,10183.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6275,13798,64,2288,17999.0,10027.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6276,13779,66,2292,17999.0,10175.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6275,13799,65,2290,18001.0,10106.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6279,13800,64,2292,18003.0,10179.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6278,13798,65,2290,17977.0,10204.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6276,13789,64,2290,18012.0,10206.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6269,13790,65,2290,18013.0,10190.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6278,13791,65,2291,18015.0,10150.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6280,13794,66,2289,18017.0,10200.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6278,13796,65,2287,18022.0,10185.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6277,13797,64,2289,18023.0,10217.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6278,13798,65,2289,18023.0,10219.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6278,13801,65,2288,18007.0,10215.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6277,13803,64,2287,18027.0,10200.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6279,13787,64,2288,18031.0,10194.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6279,13810,66,2287,18036.0,10193.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6283,13809,65,2286,18036.0,10183.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6280,13812,64,2286,18013.0,10186.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6280,13812,65,2286,18040.0,10180.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6285,13812,66,2287,18039.0,10177.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6284,13813,65,2288,18015.0,10204.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6286,13818,65,2287,18048.0,10203.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6283,13816,65,2288,18043.0,10203.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6280,13815,67,2289,18020.0,10217.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6285,13815,68,2290,18044.0,10237.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6285,13816,68,2290,18046.0,10237.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6286,13818,67,2283,18047.0,10230.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6283,13818,68,2286,18050.0,10248.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6285,13820,68,2290,18050.0,10279.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6287,13811,68,2288,18052.0,10311.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6285,13824,66,2289,18057.0,10310.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6285,13824,67,2288,18058.0,10306.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6289,13829,67,2289,18035.0,10297.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6286,13829,67,2288,18061.0,10287.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6289,13830,68,2287,18063.0,10280.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6288,13844,66,2287,18060.0,10265.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6284,13841,66,2284,18065.0,10261.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6291,13838,66,2289,18060.0,10257.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6288,13848,66,2289,18067.0,10239.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6290,13848,66,2287,18066.0,10300.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6288,13849,67,2288,18068.0,10299.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6293,13851,65,2287,18070.0,10319.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6293,13852,66,2286,18070.0,10319.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6294,13853,66,2286,18072.0,10317.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6284,13853,68,2286,18075.0,10314.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6291,13855,67,2284,18076.0,10312.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6296,13835,66,2283,18078.0,10304.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6295,13857,67,2285,18080.0,10285.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6291,13858,68,2284,18082.0,10274.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6296,13864,66,2283,18063.0,10250.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6297,13862,67,2283,18087.0,10228.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6294,13863,66,2284,18088.0,10215.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6287,13864,65,2285,18089.0,10229.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6299,13864,67,2285,18090.0,10232.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6298,13864,68,2286,18091.0,10234.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6299,13847,67,2287,18092.0,10238.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6297,13869,68,2287,18094.0,10238.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6298,13869,68,2285,18096.0,10235.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6300,13872,69,2284,18077.0,10272.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6300,13870,68,2283,18102.0,10270.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6300,13875,67,2283,18102.0,10217.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6294,13874,68,2284,18104.0,10223.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6303,13876,68,2284,18106.0,10228.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6302,13877,67,2285,18107.0,10225.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6300,13861,69,2285,18108.0,10222.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6302,13861,69,2286,18112.0,10227.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6301,13874,68,2282,18110.0,10222.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6301,13874,68,2282,18122.0,10221.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6304,13854,68,2283,18123.0,10231.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6302,13873,67,2284,18125.0,10228.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6304,13878,68,2283,18125.0,10230.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6305,13869,68,2285,18130.0,10241.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6306,13877,68,2283,18130.0,10243.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6306,13877,67,2285,18130.0,10244.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6306,13881,68,2288,18106.0,10256.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6307,13884,67,2286,18133.0,10273.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6306,13883,68,2285,18135.0,10274.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6306,13884,67,2285,18138.0,10254.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6304,13887,68,2286,18140.0,10247.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6309,13888,69,2286,18141.0,10243.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6310,13887,67,2288,18142.0,10234.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6307,13887,67,2286,18141.0,10122.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6310,13890,68,2285,18116.0,10282.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6311,13891,68,2285,18143.0,10310.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6312,13892,68,2287,18144.0,10314.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6311,13895,67,2287,18149.0,10300.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6303,13894,67,2286,18147.0,10314.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6311,13896,67,2285,18150.0,10308.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6313,13898,68,2286,18154.0,10305.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6313,13882,67,2286,18152.0,10299.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6315,13901,66,2286,18132.0,10209.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6316,13904,68,2283,18161.0,10207.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6316,13904,67,2285,18159.0,10236.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6315,13903,67,2284,18159.0,10329.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6315,13906,66,2283,18161.0,10339.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6315,13903,68,2284,18162.0,10344.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6316,13904,68,2284,18165.0,10351.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6311,13905,68,2284,18166.0,10354.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6317,13908,67,2284,18168.0,10357.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6307,13908,67,2282,18170.0,10358.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6318,13910,67,2282,18171.0,10356.0,1,0
dia 12 - Soja Saudavel Vaso 2,12,2,6317,13910,66,2284,18172.0,10352.0,1,0
