Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,720.31,0,1,0.6353820517456105,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,444.96,1,1,0.8940012698055358,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,553.25,1,1,0.8919306741038235,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,686.68,1,1,0.9969454914294996,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,167.91,0,0,0.3506123478717452,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,238.54,0,0,0.21183792383208483,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,523.32,1,1,0.9553567943546715,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,251.7,0,0,0.37657021759819753,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,396.44,1,1,0.8297485748710601,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,338.03,1,1,0.9636114483023163,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,487.12,0,1,0.5851774339542486,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,220.18,0,0,0.3676506190042576,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,376.9,0,0,0.2446850747958903,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,461.92,1,1,0.997340016389242,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,157.23,1,1,0.9554938180528387,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,578.75,0,1,0.5838289928695038,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,499.71,0,1,0.5473997919067709,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,209.36,1,1,0.8962551446580825,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,469.14,0,1,0.5260859405950172,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,345.43,1,1,0.8221345667943164,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,614.66,1,1,0.901339878661548,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,222.86,0,0,0.35269147046918314,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,214.21,0,0,0.016876472930648256,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,274.74,0,0,0.19806798463551498,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,267.91,0,0,0.016508886582691885,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,406.05,0,0,0.3334171663127048,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,401.81,1,1,0.8849554363294893,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,460.36,0,0,0.35015585925023357,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,347.37,0,0,0.2248720968436841,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,412.08,1,1,0.5481407687727596,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,366.98,0,1,0.5082711575818275,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,280.99,1,1,0.9642224771356642,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,441.37,1,1,0.8849311104206716,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,550.59,0,1,0.5547041493394086,False
