dataset,tipo,Coleta,Dia,Vaso,Classe,Tempo,linha_global,sensor,valor,delta_abs
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,527.5,64601,MQ3,14298.0,427.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,183.53,46908,MQ3,17363.0,426.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,364.72,63958,MQ3,13410.0,426.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,346.65,63884,MQ3,12728.0,424.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,183.74,46909,MQ3,17780.0,417.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,352.26,61314,MQ3,13772.0,417.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,329.48,63815,MQ3,12468.0,416.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,281.45,61034,MQ3,13604.0,415.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,579.19,62213,MQ3,15087.0,414.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,653.18,2077,MQ3,14381.0,413.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,228.17,63402,MQ3,14143.0,408.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,144.09,66,MQ3,13698.0,401.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,147.66,80,MQ3,13978.0,400.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,446.23,52104,MQ3,18592.0,392.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,446.03,52103,MQ3,18200.0,388.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,268.65,552,MQ3,14457.0,386.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,599.49,1862,MQ3,14284.0,377.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,281.68,61035,MQ3,13976.0,372.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,236.5,63434,MQ3,14662.0,368.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,258.71,63526,MQ3,14225.0,364.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,132.19,17382,MQ3,18124.0,361.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,284.58,61047,MQ3,14055.0,358.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,265.98,7581,MQ3,14134.0,357.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,647.73,59501,MQ3,15717.0,352.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,140.89,23640,MQ3,18856.0,350.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,287.27,3046,MQ3,13736.0,349.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,519.48,64569,MQ3,13837.0,344.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,700.77,67864,MQ3,14361.0,340.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,701.0,67865,MQ3,14699.0,338.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,643.38,4468,MQ3,14968.0,336.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,806.69,60114,MQ3,12639.0,335.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,330.29,3218,MQ3,13507.0,334.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,152.59,2512,MQ3,13201.0,330.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,195.9,14901,MQ3,13662.0,330.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,648.52,59504,MQ3,15996.0,328.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,647.5,59500,MQ3,16069.0,327.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,195.42,14899,MQ3,13383.0,325.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,329.87,58239,MQ3,14851.0,325.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,287.02,3045,MQ3,13387.0,321.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,620.53,8964,MQ3,14757.0,321.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,593.48,8856,MQ3,15226.0,311.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,617.42,8951,MQ3,15155.0,303.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,250.49,19613,MQ3,18805.0,303.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,535.96,4039,MQ3,14854.0,302.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,449.02,3692,MQ3,14231.0,299.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,252.74,51176,MQ3,18514.0,295.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,599.23,8880,MQ3,15192.0,294.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,377.58,3407,MQ3,13841.0,291.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,136.31,26132,MQ3,12393.0,291.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,252.6,17888,MQ3,18865.0,287.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,283.75,49287,MQ3,18508.0,283.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,175.62,14823,MQ3,13702.0,280.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,144.13,20950,MQ3,18554.0,280.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,648.19,59503,MQ3,15668.0,279.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,602.01,8889,MQ3,15142.0,275.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,175.89,14824,MQ3,13427.0,275.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,177.72,14829,MQ3,13694.0,275.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,163.39,46810,MQ3,17415.0,275.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,269.79,5076,MQ3,14076.0,274.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,436.2,46047,MQ3,19483.0,270.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,268.66,26605,MQ3,17924.0,269.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,601.08,8887,MQ3,14897.0,263.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,158.1,4651,MQ3,13589.0,257.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,266.45,7583,MQ3,14209.0,256.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,134.19,46669,MQ3,17601.0,254.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,226.11,78585,MQ3,17427.0,254.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,195.43,81088,MQ3,17909.0,246.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,373.29,23331,MQ3,18450.0,241.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,224.66,47107,MQ3,17667.0,241.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,373.52,23332,MQ3,18689.0,239.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,194.32,79841,MQ3,17731.0,237.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,120.19,46601,MQ3,17780.0,235.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,163.59,46811,MQ3,17650.0,235.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,391.11,49802,MQ3,18270.0,228.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 3,13.0,3.0,1,275.15,70951,MQ3,11692.0,228.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,169.19,65774,MQ3,14213.0,226.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,240.81,47186,MQ3,17932.0,225.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,255.65,82435,MQ3,18082.0,224.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,96.97,46488,MQ3,17955.0,223.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,96.76,46487,MQ3,17732.0,223.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,270.04,5077,MQ3,14298.0,222.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,183.04,14851,MQ3,13485.0,222.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,314.03,24318,MQ3,18772.0,221.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,163.77,65754,MQ3,14178.0,219.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,184.04,14855,MQ3,13682.0,218.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,96.28,23463,MQ3,18293.0,218.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,307.29,68880,MQ3,6324.0,218.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,313.78,24317,MQ3,18551.0,216.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,96.51,23464,MQ3,18508.0,215.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,301.73,5204,MQ3,14102.0,213.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,391.31,49803,MQ3,18479.0,209.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,316.13,45393,MQ3,18906.0,208.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,250.76,49129,MQ3,17935.0,208.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,277.44,49257,MQ3,17989.0,208.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,307.42,5225,MQ3,13946.0,207.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,335.68,5337,MQ3,13810.0,207.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,243.17,49093,MQ3,17965.0,205.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,391.92,24623,MQ3,18614.0,204.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,769.99,68134,MQ3,14917.0,204.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,171.3,4702,MQ3,13607.0,203.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,164.46,14777,MQ3,13218.0,203.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,188.6,14874,MQ3,13703.0,203.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,310.53,5238,MQ3,13670.0,202.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,167.13,65768,MQ3,14165.0,202.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,204.48,65914,MQ3,14051.0,202.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,250.97,49130,MQ3,18136.0,201.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,171.67,65784,MQ3,14013.0,201.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,159.99,14761,MQ3,13395.0,200.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,148.52,65694,MQ3,14024.0,200.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,157.91,65730,MQ3,13960.0,199.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,414.65,10754,MQ3,14815.0,198.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,148.59,26176,MQ3,17389.0,198.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,144.54,48620,MQ3,18023.0,198.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,130.29,19108,MQ3,18254.0,197.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,121.99,82023,MQ3,17496.0,197.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,169.91,4699,MQ3,13426.0,196.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,87.24,50381,MQ3,18224.0,196.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,135.63,82066,MQ3,17533.0,196.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,157.84,4650,MQ3,13332.0,194.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,162.74,17510,MQ3,18426.0,193.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,158.41,12217,MQ3,14024.0,191.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,162.5,17509,MQ3,18233.0,191.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,92.25,50405,MQ3,18231.0,189.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,277.64,49258,MQ3,18176.0,187.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,87.03,50380,MQ3,18028.0,187.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,124.17,80866,MQ3,17454.0,185.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,128.72,48544,MQ3,18202.0,184.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,307.54,68881,MQ3,6508.0,184.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,92.02,50404,MQ3,18042.0,182.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,230.82,23992,MQ3,18583.0,180.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,132.05,50597,MQ3,17953.0,171.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,491.92,18895,MQ3,18824.0,170.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,140.77,22357,MQ3,18647.0,169.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,492.16,18896,MQ3,18992.0,168.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,144.08,25023,MQ3,12511.0,167.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,457.34,18750,MQ3,18989.0,165.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,495.56,46371,MQ3,19234.0,164.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,89.28,17199,MQ3,18491.0,161.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,299.77,19820,MQ3,18684.0,161.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,354.55,20049,MQ3,18752.0,160.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,149.32,19188,MQ3,18374.0,159.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,354.31,20048,MQ3,18592.0,159.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,457.11,18749,MQ3,18824.0,158.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,196.29,19386,MQ3,18294.0,158.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,308.5,23059,MQ3,18658.0,158.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,148.98,19187,MQ3,18215.0,155.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,226.5,44905,MQ3,19058.0,155.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,123.81,80865,MQ3,17269.0,155.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,248.62,19605,MQ3,18366.0,154.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,138.89,22349,MQ3,18394.0,154.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,306.8,81433,MQ3,17995.0,154.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,140.71,20936,MQ3,18278.0,152.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,144.62,20952,MQ3,18573.0,152.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,175.94,21083,MQ3,18460.0,152.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,105.96,78186,MQ3,16766.0,152.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,118.64,22264,MQ3,18203.0,151.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,182.78,22532,MQ3,18495.0,151.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,389.94,21978,MQ3,18779.0,149.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,239.98,25366,MQ3,12412.0,149.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,125.15,26092,MQ3,17585.0,148.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,336.75,45506,MQ3,18830.0,148.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,336.93,45507,MQ3,18978.0,148.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,284.31,80138,MQ3,17776.0,148.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,412.77,10748,MQ3,14604.0,147.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,100.24,20766,MQ3,18128.0,147.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,226.68,44906,MQ3,19205.0,147.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,124.89,26091,MQ3,17437.0,146.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,394.45,21997,MQ3,18782.0,145.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,422.82,27157,MQ3,18064.0,145.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,324.73,45440,MQ3,18864.0,145.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,236.35,79980,MQ3,17572.0,145.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,93.0,80768,MQ3,16929.0,145.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Heterodera Vaso 8,18.0,8.0,0,234.91,21329,MQ3,18543.0,144.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,495.74,46372,MQ3,19378.0,144.0
antes_dia_20,mudanca_abrupta,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,324.55,45439,MQ3,18719.0,143.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,145.84,78320,MQ3,16831.0,142.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,146.12,78321,MQ3,16970.0,139.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,256.79,82439,MQ3,17958.0,138.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,377.37,80446,MQ3,17732.0,137.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 3,13.0,3.0,1,297.81,71032,MQ3,11753.0,136.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,117.15,80843,MQ3,17139.0,136.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,477.74,11004,MQ3,14999.0,135.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,156.23,12208,MQ3,14020.0,135.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,377.64,80447,MQ3,17867.0,135.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,699.58,11848,MQ3,15705.0,134.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,155.28,12204,MQ3,13879.0,134.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,352.32,82733,MQ3,17959.0,134.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,97.55,78157,MQ3,16974.0,133.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,165.74,78386,MQ3,17026.0,133.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,346.7,78984,MQ3,17566.0,133.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,360.78,79031,MQ3,17459.0,133.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 3,13.0,3.0,1,301.82,71046,MQ3,11746.0,132.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,103.37,81965,MQ3,17663.0,132.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,411.02,82914,MQ3,18153.0,132.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,140.02,12144,MQ3,13837.0,131.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,461.79,10941,MQ3,14904.0,130.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,371.03,10591,MQ3,14569.0,127.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,455.85,10919,MQ3,14879.0,127.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,138.31,12137,MQ3,13964.0,127.0
